,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
304,2020-07-03,삼성,2초,백정현,4 라모스,2-3,라모스/14592 : 삼진 아웃,무사 0:5,1사 0:5,0.52,-0.258,89.5,90.8,-0.013000000000000001
305,2020-06-11,SK,8말,이원준,4 라모스,2-3,라모스/14592 : 삼진 아웃,무사 3:4,1사 3:4,0.53,-0.258,86.9,85.5,-0.013999999999999999
306,2020-07-14,롯데,7초,스트레일리,4 라모스,2-3,라모스/14592 : 삼진 아웃,2사 0:2,이닝종료 0:2,0.53,-0.11699999999999999,87.6,89.0,-0.013999999999999999
307,2020-07-21,KT,3초,배제성,4 라모스,2-3,라모스/14592 : 삼진 아웃,무사 1루 4:0,1사 1루 4:0,0.59,-0.38,12.3,13.7,-0.013999999999999999
308,2020-07-24,두산,3초,유희관,4 라모스,2-2,라모스/14592 : 삼진 아웃,2사 1루 3:0,이닝종료 3:0,0.49,-0.251,21.7,23.1,-0.013999999999999999
309,2020-07-17,한화,3말,김진욱,4 라모스,2-3,라모스/14592 : 삼진 아웃,1사 1루 0:3,이닝종료 0:3,0.59,-0.322,84.4,83.0,-0.013999999999999999
310,2020-08-11,KIA,4말,양현종,6 라모스,2-2,라모스/14592 : 삼진 아웃,2사 2:1,이닝종료 2:1,0.55,-0.11699999999999999,37.3,35.9,-0.013999999999999999
311,2020-06-03,삼성,3말,허윤동,4 라모스,2-1,우익수 희생플라이,"무사 1,3루 0:1",1사 1루 0:2,1.29,-0.331,78.3,76.9,-0.013999999999999999
312,2020-05-23,KT,9말,김재윤,4 라모스,2-2,3루수 파울 뜬공,"2사 1,2루 6:2",이닝종료 6:2,0.54,-0.466,1.4,0.0,-0.013999999999999999
313,2020-09-18,롯데,5말,샘슨,3 라모스,2-0,라모스/14592 : 삼진 아웃,무사 0:2,1사 0:2,0.57,-0.258,81.5,80.1,-0.013999999999999999
314,2020-08-01,한화,7말,윤대경,6 라모스,2-2,라모스/14592 : 삼진 아웃,무사 1루 5:7,1사 1루 5:7,0.62,-0.38,90.5,89.0,-0.015
315,2020-06-30,KT,3말,김민수,4 라모스,1-0,우익수 뜬공,1사 0:1,2사 0:1,0.59,-0.18,65.0,63.5,-0.015
316,2020-07-09,두산,7초,알칸타라,4 라모스,2-0,라모스/14592 : 삼진 아웃,1사 0:3,2사 0:3,0.59,-0.18,92.0,93.5,-0.015
317,2020-09-07,롯데,4초,박세웅,4 라모스,2-3,삼진,"2사 1,2루 4:10",이닝종료 4:10,0.57,-0.466,95.5,97.0,-0.015
318,2020-08-24,한화,4말,김이환,6 라모스,0-1,좌익수 뜬공,1사 0:1,2사 0:1,0.61,-0.18,66.6,65.1,-0.015
319,2020-07-01,KT,6말,배제성,4 라모스,0-0,좌익수 뜬공,1사 1루 6:1,2사 1루 6:1,0.62,-0.322,5.6,4.0,-0.015
320,2020-06-30,KT,5말,김민수,4 라모스,2-0,1루수 땅볼,1사 1:2,2사 1:2,0.63,-0.18,68.9,67.3,-0.016
321,2020-07-07,두산,6초,이영하,4 라모스,0-2,중견수 뜬공,무사 3:7,1사 3:7,0.64,-0.258,92.1,93.7,-0.016
322,2020-06-27,SK,4초,핀토,4 라모스,2-3,라모스/14592 : 삼진 아웃,1사 1:0,2사 1:0,0.67,-0.18,39.8,41.4,-0.016
323,2020-08-06,KIA,2초,브룩스,6 라모스,2-1,라모스/14592 : 삼진 아웃,1사 0:0,2사 0:0,0.65,-0.18,52.4,54.0,-0.016
324,2020-08-08,키움,2초,요키시,6 라모스,1-1,2루수 뜬공,1사 0:0,2사 0:0,0.65,-0.18,52.4,54.0,-0.016
325,2020-08-27,KT,3말,김민수,6 라모스,2-3,우익수 뜬공,2사 1루 0:2,이닝종료 0:2,0.58,-0.251,74.9,73.3,-0.016
326,2020-06-03,삼성,5말,허윤동,4 라모스,0-2,중견수 뜬공,1사 1루 8:3,2사 1루 8:3,0.68,-0.322,7.4,5.7,-0.017
327,2020-08-26,삼성,2초,허윤동,6 라모스,0-1,우익수 뜬공,무사 1:5,1사 1:5,0.66,-0.258,84.6,86.3,-0.017
328,2020-07-26,두산,8초,이현승,4 라모스,2-2,라모스/14592 : 삼진 아웃,무사 1루 4:2,1사 1루 4:2,0.75,-0.38,11.6,13.3,-0.018000000000000002
329,2020-08-21,키움,4초,이승호,6 라모스,2-0,라모스/14592 : 삼진 아웃,무사 3:1,1사 3:1,0.69,-0.258,26.7,28.5,-0.018000000000000002
330,2020-06-27,SK,6초,서진용,4 라모스,2-3,유격수 뜬공,1사 1:0,2사 1:0,0.72,-0.18,36.2,38.0,-0.018000000000000002
331,2020-06-26,SK,4초,이건욱,4 라모스,2-3,삼진,1사 0:2,2사 0:2,0.72,-0.18,76.0,77.8,-0.018000000000000002
332,2020-09-08,KIA,7초,이준영,3 라모스,2-2,1루수 땅볼,1사 2:1,2사 2:1,0.72,-0.18,32.9,34.7,-0.018000000000000002
333,2020-11-04,두산,4초,플렉센,4 라모스,2-0,라모스/14592 : 삼진 아웃,1사 0:2,2사 0:2,0.72,-0.18,76.0,77.8,-0.018000000000000002
