,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
61,2020-08-13,NC,3초,오현택,7 노진혁,2-2,투수 땅볼,무사 6:0,1사 6:0,0.17,-0.258,5.8,6.3,-0.004
62,2020-05-17,한화,6말,오현택,7 최재훈,0-0,투수 희생번트,무사 1루 1:4,1사 2루 1:4,0.46,-0.228,92.5,92.1,-0.004
63,2020-08-25,SK,9초,오현택,8 유서준,1-0,유서준/11240 : 2루수 직선타 아웃,1사 1루 10:7,2사 1루 10:7,0.18,-0.322,3.3,3.7,-0.004
64,2020-09-20,NC,5초,오현택,8 알테어,1-1,1루수 파울 뜬공,"2사 1,3루 7:0",이닝종료 7:0,0.14,-0.5379999999999999,2.1,2.5,-0.004
65,2020-05-28,삼성,8초,오현택,6 박찬도,1-0,유격수 뜬공,2사 3:0,이닝종료 3:0,0.14,-0.11699999999999999,8.1,8.4,-0.004
66,2020-08-13,NC,2초,오현택,4 양의지,2-2,3루수 땅볼,1사 6:0,2사 6:0,0.14,-0.18,7.5,7.8,-0.004
67,2020-08-28,키움,9초,오현택,8 러셀,1-1,3루수 땅볼,"2사 1,3루 8:4",이닝종료 8:4,0.12,-0.5379999999999999,1.4,1.8,-0.004
68,2020-10-25,KT,5말,오현택,6 김민혁,0-0,2루수 땅볼,무사 1:6,1사 1:6,0.13,-0.258,96.2,95.9,-0.003
69,2020-08-13,NC,3초,오현택,8 권희동,2-2,3루수 뜬공,1사 6:0,2사 6:0,0.12,-0.18,6.3,6.6,-0.003
70,2020-09-15,키움,7말,오현택,7 허정협,1-3,3루수 땅볼,2사 8:3,이닝종료 8:3,0.12,-0.11699999999999999,2.0,1.7,-0.003
71,2020-07-26,키움,5말,오현택,7 전병우,2-2,전병우/11422 : 삼진 아웃,2사 2루 0:6,이닝종료 0:6,0.11,-0.344,97.8,97.5,-0.003
72,2020-07-26,키움,5말,오현택,6 박동원,2-3,박동원/10387 : 삼진 아웃,1사 2루 0:6,2사 2루 0:6,0.1,-0.381,98.1,97.8,-0.003
73,2020-10-18,NC,8말,오현택,7 권희동,1-2,3루수 땅볼,2사 2루 8:2,이닝종료 8:2,0.09,-0.344,0.5,0.3,-0.003
74,2020-09-06,LG,8초,오현택,2 오지환,2-1,오지환/10475 : 삼진 아웃,2사 2루 6:1,이닝종료 6:1,0.1,-0.344,1.8,2.1,-0.003
75,2020-09-06,LG,8초,오현택,1 홍창기,1-2,유격수 뜬공,1사 2루 6:1,2사 2루 6:1,0.09,-0.381,1.5,1.8,-0.003
76,2020-08-13,NC,3초,오현택,9 지석훈,2-2,2루수 땅볼,2사 6:0,이닝종료 6:0,0.09,-0.11699999999999999,6.6,6.8,-0.002
77,2020-08-27,키움,6초,오현택,3 러셀,1-0,중견수 뜬공,2사 8:3,이닝종료 8:3,0.08,-0.11699999999999999,5.2,5.4,-0.002
78,2020-09-23,KT,9초,오현택,1 배정대,2-3,좌익수 뜬공,2사 만루 10:5,이닝종료 10:5,0.07,-0.815,0.6,0.8,-0.002
79,2020-09-20,NC,6초,오현택,9 권희동,1-0,유격수 땅볼,무사 7:0,1사 7:0,0.05,-0.258,1.4,1.5,-0.001
80,2020-07-16,LG,9초,오현택,9 김용의,2-2,2루수 땅볼,2사 1루 10:15,이닝종료 10:15,0.04,-0.251,99.9,100.0,-0.001
81,2020-09-20,NC,6초,오현택,1 이명기,2-0,좌익수 뜬공,1사 7:0,2사 7:0,0.04,-0.18,1.5,1.6,-0.001
82,2020-09-23,KT,9초,오현택,7 박승욱,0-1,좌익수 뜬공,1사 1루 10:5,2사 1루 10:5,0.03,-0.322,0.6,0.7,-0.001
83,2020-08-27,키움,7초,오현택,6 박동원,0-0,중견수 뜬공,무사 10:3,1사 10:3,0.03,-0.258,0.8,0.9,-0.001
84,2020-09-20,NC,6초,오현택,2 김성욱,0-0,2루수 땅볼,2사 7:0,이닝종료 7:0,0.02,-0.11699999999999999,1.6,1.7,-0.001
85,2020-09-23,KT,9초,오현택,5 문상철,1-0,2루수 뜬공,무사 10:5,1사 10:5,0.02,-0.258,0.6,0.7,-0.001
86,2020-10-29,NC,6초,오현택,7 강진성,1-0,1루수 땅볼,"2사 1,2루 10:0",이닝종료 10:0,0.01,-0.466,0.2,0.2,-0.0
87,2020-10-29,NC,6초,오현택,5 알테어,1-3,우익수 뜬공,1사 1루 10:0,2사 1루 10:0,0.01,-0.322,0.2,0.2,-0.0
88,2020-10-29,NC,6초,오현택,4 김형준,1-1,우익수 뜬공,무사 1루 10:0,1사 1루 10:0,0.02,-0.38,0.2,0.2,-0.0
89,2020-10-03,한화,9초,오현택,5 이용규,1-2,1루수 파울 뜬공,무사 0:10,1사 0:10,0.0,-0.258,100.0,100.0,-0.0
90,2020-10-29,NC,7초,오현택,1 모창민,1-3,중견수 뜬공,2사 10:0,이닝종료 10:0,0.0,-0.11699999999999999,0.1,0.1,-0.0
