,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
88,2020-10-18,KIA,7초,송은범,6 김태진,2-1,삼진,"2사 1,2루 4:0",이닝종료 4:0,0.39,-0.466,5.9,6.9,-0.01
89,2020-09-06,롯데,7말,송은범,9 안치홍,1-0,2루수 뜬공,2사 4:1,이닝종료 4:1,0.38,-0.11699999999999999,7.9,6.9,-0.01
90,2020-08-15,NC,6말,송은범,7 지석훈,2-2,지석훈/10683 : 삼진 아웃,1사 1루 10:4,2사 1루 10:4,0.38,-0.322,3.1,2.2,-0.009000000000000001
91,2020-08-23,한화,8초,송은범,3 송광민,0-0,유격수 땅볼,1사 3:1,2사 3:1,0.38,-0.18,14.6,15.6,-0.009000000000000001
92,2020-08-18,KIA,5초,송은범,8 박찬호,2-2,2루수 땅볼,2사 5:3,이닝종료 5:3,0.34,-0.11699999999999999,27.5,28.4,-0.009000000000000001
93,2020-06-02,삼성,8초,송은범,2 박찬도,1-0,투수 땅볼,1사 1루 2:0,2사 2루 2:0,0.65,-0.22899999999999998,13.3,14.2,-0.009000000000000001
94,2020-08-06,KIA,5말,송은범,6 유민상,2-1,2루수 땅볼,"2사 2,3루 0:5",이닝종료 0:5,0.28,-0.634,96.3,95.5,-0.009000000000000001
95,2020-09-06,롯데,8말,송은범,1 정훈,2-1,정훈/10253 : 삼진 아웃,무사 6:1,1사 6:1,0.33,-0.258,2.1,1.2,-0.008
96,2020-08-30,두산,7초,송은범,5 서예일,2-2,2루수 땅볼,2사 0:3,이닝종료 0:3,0.32,-0.11699999999999999,93.5,94.3,-0.008
97,2020-09-22,SK,7초,송은범,7 이재원,2-3,좌익수 뜬공,2사 2:5,이닝종료 2:5,0.32,-0.11699999999999999,93.5,94.3,-0.008
98,2020-08-15,NC,6말,송은범,5 박석민,1-2,2루수 땅볼,무사 10:4,1사 10:4,0.3,-0.258,3.0,2.3,-0.008
99,2020-06-21,두산,9초,송은범,7 국해성,2-1,국해성/10172 : 삼진 아웃,무사 3:1,1사 3:1,0.29,-0.258,7.4,8.1,-0.008
100,2020-05-23,KT,6초,송은범,박승욱,,*도루실패(박승욱/10804),2사 1루 4:0,이닝종료 4:0,0.25,-0.251,8.7,9.4,-0.006999999999999999
101,2020-05-23,KT,6초,송은범,7 강현우,2-3,강현우/14603 : 삼진 아웃,무사 4:0,1사 4:0,0.26,-0.258,7.9,8.6,-0.006999999999999999
102,2020-09-01,SK,6말,송은범,2 고종욱,1-1,중견수 뜬공,2사 8:4,이닝종료 8:4,0.25,-0.11699999999999999,6.3,5.7,-0.006999999999999999
103,2020-05-19,삼성,7말,송은범,9 박해민,0-1,좌익수 뜬공,무사 10:4,1사 10:4,0.24,-0.258,1.9,1.3,-0.006
104,2020-08-15,NC,6말,송은범,8 김형준,2-1,2루수 땅볼,2사 1루 10:4,이닝종료 10:4,0.21,-0.251,2.2,1.6,-0.006
105,2020-06-21,두산,9초,송은범,8 권민석,1-1,3루수 땅볼,1사 3:1,2사 3:1,0.23,-0.18,8.1,8.7,-0.006
106,2020-10-14,롯데,8말,송은범,8 김준태,2-3,유격수 뜬공,2사 3루 0:3,이닝종료 0:3,0.2,-0.387,97.2,96.7,-0.005
107,2020-05-23,KT,6초,송은범,8 강민국,2-0,유격수 땅볼,1사 4:0,2사 4:0,0.2,-0.18,8.6,9.1,-0.005
