,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
115,2020-10-20,두산,2말,플렉센,5 이병규,2-3,이병규/10477 : 삼진 아웃,1사 5:0,2사 5:0,0.38,-0.18,10.6,9.7,-0.01
116,2020-10-30,KIA,6말,김현준,5 이병규,2-3,이병규/10477 : 삼진 아웃,"2사 1,3루 2:6",이닝종료 2:6,0.35,-0.5379999999999999,95.3,94.3,-0.01
117,2020-10-30,KIA,3말,가뇽,5 이병규,2-1,이병규/10477 : 삼진 아웃,2사 0:1,이닝종료 0:1,0.39,-0.11699999999999999,63.5,62.5,-0.01
118,2020-09-16,키움,2초,한현희,7 이병규,2-1,이병규/10477 : 삼진 아웃,2사 0:0,이닝종료 0:0,0.42,-0.11699999999999999,54.0,55.1,-0.011000000000000001
119,2020-09-18,LG,2초,정찬헌,7 이병규,2-2,이병규/10477 : 삼진 아웃,2사 0:0,이닝종료 0:0,0.42,-0.11699999999999999,54.0,55.1,-0.011000000000000001
120,2020-09-20,NC,2말,박진우,7 이병규,1-2,2루수 뜬공,2사 0:0,이닝종료 0:0,0.43,-0.11699999999999999,51.1,50.0,-0.011000000000000001
121,2020-10-23,SK,7초,박민호,5 이병규,2-2,이병규/10477 : 삼진 아웃,1사 2:0,2사 2:0,0.45,-0.18,19.6,20.7,-0.011000000000000001
122,2020-10-06,KT,3말,데스파이네,5 이병규,2-2,1루수 땅볼,2사 1루 1:4,이닝종료 1:4,0.42,-0.251,83.0,81.8,-0.012
123,2020-09-09,NC,5초,라이트,5 이병규,2-3,2루수 땅볼,"1사 1,2루 4:0","2사 1,3루 4:0",0.65,-0.433,8.8,10.0,-0.012
124,2020-10-23,SK,3초,이건욱,5 이병규,2-1,이병규/10477 : 삼진 아웃,1사 2:0,2사 2:0,0.51,-0.18,30.2,31.5,-0.013000000000000001
125,2020-09-24,한화,4초,서폴드,5 이병규,1-1,2루수 땅볼,2사 0:1,이닝종료 0:1,0.51,-0.11699999999999999,67.4,68.8,-0.013000000000000001
126,2020-10-25,KT,2초,배제성,5 이병규,2-1,3루수 파울 뜬공,1사 0:3,2사 0:3,0.55,-0.18,80.2,81.6,-0.013999999999999999
127,2020-10-20,두산,7말,플렉센,5 이병규,2-2,중견수 뜬공,"1사 1,2루 6:0","2사 1,2루 6:0",0.62,-0.505,3.1,1.7,-0.013999999999999999
128,2020-10-11,삼성,5초,라이블리,5 이병규,2-3,중견수 뜬공,2사 1루 3:7,이닝종료 3:7,0.51,-0.251,91.9,93.4,-0.015
129,2020-09-20,NC,4말,홍성민,7 이병규,2-2,2루수 땅볼,1사 1:2,2사 1:2,0.61,-0.18,66.6,65.1,-0.015
130,2020-09-12,SK,1초,이건욱,2 이병규,2-2,이병규/10477 : 삼진 아웃,1사 0:0,2사 0:0,0.62,-0.18,52.2,53.8,-0.016
131,2020-09-22,KT,4말,김민수,6 이병규,1-2,1루수 땅볼,2사 1루 0:2,이닝종료 0:2,0.58,-0.251,77.1,75.5,-0.016
132,2020-09-27,KIA,2초,양현종,5 이병규,2-2,좌익수 뜬공,1사 0:0,2사 0:0,0.65,-0.18,52.4,54.0,-0.016
133,2020-10-10,삼성,2초,뷰캐넌,5 이병규,2-2,좌익수 뜬공,1사 0:0,2사 0:0,0.65,-0.18,52.4,54.0,-0.016
134,2020-10-22,SK,4초,정수민,5 이병규,2-2,이병규/10477 : 2루수 직선타 아웃,1사 1:0,2사 1:0,0.67,-0.18,39.8,41.4,-0.016
135,2020-10-27,SK,2말,핀토,5 이병규,2-2,이병규/10477 : 삼진 아웃,1사 0:0,2사 0:0,0.67,-0.18,52.8,51.1,-0.017
136,2020-10-09,삼성,6초,원태인,5 이병규,2-1,2루수 땅볼,무사 3:1,1사 3:1,0.66,-0.258,21.7,23.4,-0.017
137,2020-10-10,삼성,8초,김윤수,5 이병규,2-3,2루수 땅볼,1사 1:0,2사 1:0,0.68,-0.18,27.5,29.2,-0.017
138,2020-09-01,KT,5초,배제성,8 이병규,1-1,좌익수 뜬공,무사 1:5,1사 1:5,0.66,-0.258,90.0,91.7,-0.017
139,2020-10-07,KT,5말,전유수,5 이병규,2-0,이병규/10477 : 삼진 아웃,"1사 1,3루 2:6","2사 1,3루 2:6",0.47,-0.705,95.1,93.4,-0.017
140,2020-09-12,SK,3초,이건욱,2 이병규,2-0,이병규/10477 : 삼진 아웃,1사 0:1,2사 0:1,0.73,-0.18,64.0,65.9,-0.018000000000000002
141,2020-10-18,NC,5초,라이트,5 이병규,1-0,유격수 뜬공,2사 1루 2:0,이닝종료 2:0,0.66,-0.251,26.6,28.4,-0.018000000000000002
142,2020-10-21,SK,1초,박종훈,5 이병규,0-1,1루수 땅볼,2사 1루 1:0,이닝종료 1:0,0.72,-0.251,42.5,44.5,-0.02
143,2020-10-08,KT,4말,배제성,5 이병규,0-2,유격수 땅볼,1사 3:2,2사 3:2,0.85,-0.18,39.5,37.3,-0.021
144,2020-09-27,KIA,5초,양현종,5 이병규,2-3,이병규/10477 : 삼진 아웃,1사 0:1,2사 0:1,0.91,-0.18,67.3,69.6,-0.023
145,2020-10-18,NC,3초,라이트,5 이병규,2-2,이병규/10477 : 삼진 아웃,2사 1루 1:0,이닝종료 1:0,0.8,-0.251,41.1,43.4,-0.023
146,2020-09-25,한화,8초,강재민,5 이병규,2-0,이병규/10477 : 삼진 아웃,무사 5:4,1사 5:4,0.9,-0.258,25.2,27.5,-0.023
147,2020-09-20,NC,2말,라이트,7 이병규,2-1,이병규/10477 : 삼진 아웃,무사 0:0,1사 0:0,0.92,-0.258,55.1,52.8,-0.023
148,2020-09-23,KT,2말,쿠에바스,6 이병규,2-0,투수 뜬공,무사 1:1,1사 1:1,0.92,-0.258,55.1,52.8,-0.023
149,2020-10-02,한화,2말,김민우,5 이병규,2-1,이병규/10477 : 삼진 아웃,무사 0:0,1사 0:0,0.92,-0.258,55.1,52.8,-0.023
150,2020-09-23,KT,5말,쿠에바스,6 이병규,2-3,좌익수 뜬공,"2사 1,2루 8:3",이닝종료 8:3,0.91,-0.466,6.9,4.5,-0.024
151,2020-09-30,LG,6초,정찬헌,5 이병규,2-0,투수 땅볼,무사 3:2,1사 3:2,0.97,-0.258,33.7,36.2,-0.025
152,2020-09-12,SK,8초,이태양,2 이병규,0-0,1루수 땅볼,"무사 1,2루 0:2","1사 2,3루 0:2",3.82,-0.106,69.2,71.7,-0.025
153,2020-09-10,삼성,2말,김대우,5 이병규,1-3,중견수 뜬공,무사 1:0,1사 1:0,0.99,-0.258,44.0,41.5,-0.025
154,2020-09-01,KT,3초,배제성,8 이병규,2-3,이병규/10477 : 삼진 아웃,무사 0:1,1사 0:1,1.03,-0.258,61.4,64.0,-0.026000000000000002
155,2020-09-06,LG,3말,임찬규,7 이병규,1-0,투수 땅볼,무사 2:0,1사 2:0,1.05,-0.258,32.3,29.7,-0.027000000000000003
156,2020-09-20,NC,6말,임창민,7 이병규,2-1,이병규/10477 : 삼진 아웃,무사 5:2,1사 5:2,1.05,-0.258,15.8,13.1,-0.027000000000000003
157,2020-09-06,LG,7말,송은범,7 이병규,1-2,2루수 땅볼,무사 4:1,1사 4:1,1.07,-0.258,12.4,9.6,-0.027000000000000003
158,2020-09-30,LG,3초,정찬헌,5 이병규,2-3,이병규/10477 : 삼진 아웃,1사 1루 2:1,2사 2루 2:1,1.14,-0.322,38.4,41.1,-0.027000000000000003
159,2020-10-29,NC,3말,루친스키,5 이병규,2-3,이병규/10477 : 삼진 아웃,1사 만루 7:0,2사 만루 7:0,1.18,-0.835,8.2,5.4,-0.028999999999999998
160,2020-10-14,LG,6말,임찬규,5 이병규,2-2,이병규/10477 : 삼진 아웃,무사 1루 0:1,1사 1루 0:1,1.29,-0.38,77.4,74.4,-0.03
161,2020-09-17,LG,7초,윌슨,7 이병규,1-1,2루수 병살타,무사 1루 0:5,2사 0:5,0.67,-0.836,95.4,98.4,-0.03
162,2020-10-10,삼성,6초,뷰캐넌,5 이병규,2-2,이병규/10477 : 삼진 아웃,1사 1루 1:0,2사 1루 1:0,1.28,-0.322,33.6,36.6,-0.031
163,2020-10-30,KIA,5말,가뇽,5 이병규,2-1,좌익수 뜬공,2사 1루 2:2,이닝종료 2:2,1.11,-0.251,53.1,50.0,-0.031
164,2020-09-10,삼성,3말,김대우,5 이병규,2-1,이병규/10477 : 삼진 아웃,1사 1루 4:2,2사 1루 4:2,1.39,-0.322,32.7,29.3,-0.033
165,2020-10-24,두산,4초,알칸타라,5 이병규,1-3,3루수 파울 뜬공,1사 1루 0:2,2사 1루 0:2,1.38,-0.322,73.0,76.3,-0.033
166,2020-10-29,NC,1말,루친스키,5 이병규,2-3,이병규/10477 : 삼진 아웃,"2사 1,2루 4:0",이닝종료 4:0,1.29,-0.466,18.7,15.4,-0.033
167,2020-10-02,한화,6말,박상원,5 이병규,2-0,유격수 땅볼,무사 1:1,1사 1:1,1.32,-0.258,57.5,54.2,-0.034
168,2020-10-22,SK,2초,정수민,5 이병규,2-3,이병규/10477 : 삼진 아웃,무사 1루 0:0,1사 1루 0:0,1.53,-0.38,46.2,49.8,-0.035
169,2020-09-18,LG,5초,정찬헌,7 이병규,1-1,우익수 뜬공,1사 1루 0:2,2사 1루 0:2,1.51,-0.322,75.1,78.7,-0.036000000000000004
170,2020-10-06,KT,7말,하준호,5 이병규,2-0,이병규/10477 : 삼진 아웃,"2사 1,2루 8:9",이닝종료 8:9,1.42,-0.466,78.5,74.8,-0.037000000000000005
171,2020-09-09,NC,1초,라이트,5 이병규,2-1,3루수 뜬공,"무사 2,3루 2:0","1사 2,3루 2:0",1.02,-0.585,20.8,24.6,-0.038
172,2020-09-25,한화,1초,김이환,5 이병규,2-3,이병규/10477 : 삼진 아웃,"무사 1,2루 2:0","1사 1,2루 2:0",1.36,-0.602,24.4,28.3,-0.039
173,2020-10-08,KT,7말,배제성,5 이병규,2-3,이병규/10477 : 삼진 아웃,무사 4:2,1사 4:2,1.54,-0.258,21.5,17.6,-0.039
174,2020-10-07,KT,4말,김민수,5 이병규,2-0,이병규/10477 : 삼진 아웃,"1사 1,2루 2:3","2사 1,2루 2:3",1.78,-0.505,72.2,68.1,-0.04
175,2020-09-11,삼성,3말,우규민,5 이병규,2-1,이병규/10477 : 삼진 아웃,2사 3루 3:1,이닝종료 3:1,1.48,-0.387,30.8,26.7,-0.040999999999999995
176,2020-10-28,NC,6말,손정욱,5 이병규,2-2,이병규/10477 : 삼진 아웃,무사 만루 7:1,1사 만루 7:1,1.67,-0.767,11.4,7.4,-0.040999999999999995
177,2020-10-30,KIA,1말,가뇽,5 이병규,2-3,이병규/10477 : 삼진 아웃,"2사 1,2루 0:0",이닝종료 0:0,1.62,-0.466,54.2,50.0,-0.042
178,2020-10-24,두산,1초,알칸타라,5 이병규,2-1,이병규/10477 : 삼진 아웃,"2사 1,2루 0:0",이닝종료 0:0,1.62,-0.466,50.6,54.8,-0.042
179,2020-09-24,한화,6초,서폴드,5 이병규,0-0,2루수 땅볼,"무사 1,2루 1:4","1사 1,3루 1:4",2.47,-0.33,75.7,79.9,-0.043
180,2020-09-03,KIA,8말,정해영,9 이병규,2-2,이병규/10477 : 삼진 아웃,무사 4:2,1사 4:2,1.71,-0.258,16.2,11.9,-0.043
181,2020-10-16,NC,7초,김진성,5 이병규,1-0,중견수 뜬공,무사 2:3,1사 2:3,1.73,-0.258,69.6,73.9,-0.044000000000000004
182,2020-09-25,한화,10초,정우람,5 이병규,2-1,중견수 뜬공,1사 5:5,2사 5:5,1.8,-0.18,55.9,60.4,-0.045
183,2020-10-24,두산,6초,알칸타라,5 이병규,2-2,이병규/10477 : 삼진 아웃,1사 1루 1:2,2사 1루 1:2,1.94,-0.322,65.8,70.5,-0.047
184,2020-09-15,키움,2초,김재웅,7 이병규,0-0,투수 번트 땅볼,"무사 1,2루 1:0","1사 1,2루 1:0",1.69,-0.602,31.2,36.0,-0.048
185,2020-10-10,삼성,4초,뷰캐넌,5 이병규,2-1,2루수 땅볼,"2사 1,2루 0:0",이닝종료 0:0,2.03,-0.466,50.8,56.0,-0.052000000000000005
186,2020-09-10,삼성,5말,이승현,5 이병규,2-3,이병규/10477 : 삼진 아웃,"무사 1,2루 7:3","1사 1,2루 7:3",2.07,-0.602,20.9,15.5,-0.053
187,2020-10-27,SK,7말,핀토,5 이병규,2-2,이병규/10477 : 삼진 아웃,무사 1루 0:0,1사 1루 0:0,2.33,-0.38,64.4,59.0,-0.055
188,2020-10-17,NC,8초,홍성민,5 이병규,0-1,이병규/10477 : 3루수 직선타 아웃,무사 3:4,1사 3:4,2.16,-0.258,74.8,80.3,-0.055
189,2020-09-12,SK,5초,이건욱,2 이병규,1-1,우익수 뜬공,"2사 1,2루 0:1",이닝종료 0:1,2.38,-0.466,64.9,71.0,-0.061
190,2020-09-19,NC,3말,송명기,7 이병규,2-3,이병규/10477 : 삼진 아웃,2사 만루 0:1,이닝종료 0:1,2.57,-0.815,69.0,62.5,-0.065
191,2020-09-18,LG,7초,정찬헌,7 이병규,2-0,삼진,무사 3루 1:3,1사 3루 1:3,2.0,-0.499,69.7,76.9,-0.07200000000000001
192,2020-10-18,NC,1초,라이트,5 이병규,2-0,이병규/10477 : 삼진 아웃,1사 만루 0:0,2사 만루 0:0,2.54,-0.835,40.3,47.6,-0.073
193,2020-10-14,LG,2말,임찬규,5 이병규,2-2,2루수 병살타,무사 1루 0:0,2사 0:0,1.51,-0.836,58.8,51.1,-0.077
194,2020-09-13,SK,2초,핀토,5 이병규,0-0,투수 병살타,무사 1루 0:0,2사 0:0,1.53,-0.836,46.2,54.0,-0.078
195,2020-10-07,KT,1말,이대은,5 이병규,2-2,이병규/10477 : 삼진 아웃,1사 만루 1:0,2사 만루 1:0,2.74,-0.835,55.0,47.1,-0.078
196,2020-10-15,LG,8말,정우영,4 이병규,2-0,유격수 병살타,"무사 1,2루 5:1",2사 3루 5:1,2.09,-1.186,12.5,2.8,-0.09699999999999999
