,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
372,2020-10-28,NC,1말,송명기,3 전준우,0-0,3루수 땅볼,2사 1:0,이닝종료 1:0,0.42,-0.11699999999999999,40.6,39.5,-0.011000000000000001
373,2020-05-22,키움,6말,김성민,3 전준우,1-0,중견수 뜬공,무사 1루 5:8,1사 1루 5:8,0.46,-0.38,92.5,91.4,-0.011000000000000001
374,2020-08-25,SK,6말,김세현,3 전준우,1-1,유격수 땅볼,2사 6:7,이닝종료 6:7,0.42,-0.11699999999999999,70.6,69.6,-0.011000000000000001
375,2020-05-14,두산,2말,플렉센,2 전준우,1-2,중견수 뜬공,2사 2:2,이닝종료 2:2,0.43,-0.11699999999999999,51.1,50.0,-0.011000000000000001
376,2020-09-20,NC,9말,원종현,3 전준우,1-3,중견수 뜬공,무사 6:2,1사 6:2,0.44,-0.258,1.8,0.7,-0.011000000000000001
377,2020-06-11,한화,3말,김범수,2 전준우,2-2,우익수 뜬공,1사 0:2,2사 0:2,0.45,-0.18,75.2,74.1,-0.011000000000000001
378,2020-06-14,LG,7초,진해수,3 전준우,0-1,유격수 땅볼,"1사 1,2루 4:10","2사 1,3루 4:10",0.51,-0.433,97.4,98.5,-0.011000000000000001
379,2020-06-27,삼성,3말,백정현,2 전준우,1-1,3루수 땅볼,2사 2:0,이닝종료 2:0,0.46,-0.11699999999999999,27.9,26.7,-0.012
380,2020-07-04,SK,4말,김주한,3 전준우,1-0,유격수 병살타,무사 만루 1:5,2사 3루 1:6,0.48,-1.03,95.9,94.7,-0.012
381,2020-09-20,NC,3말,라이트,3 전준우,2-3,전준우/10266 : 삼진 아웃,2사 2:0,이닝종료 2:0,0.46,-0.11699999999999999,27.9,26.7,-0.012
382,2020-08-07,두산,3초,이영하,3 전준우,2-2,2루수 땅볼,2사 0:0,이닝종료 0:0,0.46,-0.11699999999999999,54.3,55.5,-0.012
383,2020-09-12,SK,3초,이건욱,3 전준우,2-2,유격수 땅볼,2사 0:1,이닝종료 0:1,0.46,-0.11699999999999999,65.9,67.1,-0.012
384,2020-06-09,한화,3말,서폴드,2 전준우,0-1,2루수 땅볼,2사 0:0,이닝종료 0:0,0.47,-0.11699999999999999,51.2,50.0,-0.012
385,2020-10-20,두산,4말,플렉센,3 전준우,2-1,전준우/10266 : 삼진 아웃,1사 1루 6:0,2사 1루 6:0,0.5,-0.322,5.7,4.4,-0.012
386,2020-08-18,두산,6말,최원준,3 전준우,1-1,유격수 땅볼,무사 7:2,1사 7:2,0.49,-0.258,5.4,4.2,-0.012
387,2020-07-09,한화,3초,김범수,2 전준우,2-1,전준우/10266 : 삼진 아웃,1사 3:1,2사 3:1,0.51,-0.18,30.2,31.5,-0.013000000000000001
388,2020-05-28,삼성,4말,허윤동,2 전준우,2-2,유격수 땅볼,2사 2:0,이닝종료 2:0,0.49,-0.11699999999999999,25.8,24.5,-0.013000000000000001
389,2020-06-20,KT,5초,소형준,2 전준우,2-2,유격수 땅볼,1사 2:0,2사 2:0,0.51,-0.18,26.3,27.5,-0.013000000000000001
390,2020-10-09,삼성,5초,원태인,3 전준우,1-0,우익수 뜬공,1사 3:1,2사 3:1,0.51,-0.18,26.3,27.5,-0.013000000000000001
391,2020-10-18,NC,5초,라이트,3 전준우,2-2,전준우/10266 : 삼진 아웃,1사 2:0,2사 2:0,0.51,-0.18,26.3,27.5,-0.013000000000000001
392,2020-07-25,키움,4초,한현희,3 전준우,0-2,2루수 뜬공,2사 0:0,이닝종료 0:0,0.51,-0.11699999999999999,54.7,56.0,-0.013000000000000001
393,2020-09-27,KIA,4초,양현종,3 전준우,2-3,유격수 땅볼,2사 0:0,이닝종료 0:0,0.51,-0.11699999999999999,54.7,56.0,-0.013000000000000001
394,2020-08-29,한화,1말,김이환,3 전준우,1-0,중견수 뜬공,1사 0:1,2사 0:1,0.54,-0.18,62.8,61.4,-0.013999999999999999
395,2020-09-09,NC,9초,원종현,3 전준우,1-1,좌익수 뜬공,"1사 1,2루 4:2","2사 1,2루 4:2",0.61,-0.505,6.3,7.6,-0.013999999999999999
396,2020-09-04,KIA,4말,양현종,3 전준우,2-2,전준우/10266 : 삼진 아웃,2사 1:0,이닝종료 1:0,0.55,-0.11699999999999999,37.3,35.9,-0.013999999999999999
397,2020-09-25,한화,2초,김이환,3 전준우,2-2,전준우/10266 : 삼진 아웃,2사 1루 3:0,이닝종료 3:0,0.5,-0.251,23.4,24.8,-0.013999999999999999
398,2020-10-09,삼성,2초,원태인,3 전준우,0-0,1루수 뜬공,2사 1루 3:0,이닝종료 3:0,0.5,-0.251,23.4,24.8,-0.013999999999999999
399,2020-05-06,KT,1초,쿠에바스,2 전준우,0-0,중견수 뜬공,무사 2루 0:0,1사 3루 0:0,1.22,-0.20600000000000002,44.1,45.5,-0.015
400,2020-07-26,키움,5초,김태훈,3 전준우,1-1,2루수 뜬공,1사 1루 0:5,2사 1루 0:5,0.6,-0.322,93.8,95.2,-0.015
401,2020-06-04,KIA,7초,박준표,2 전준우,2-2,우익수 뜬공,2사 2루 2:6,이닝종료 2:6,0.51,-0.344,95.7,97.2,-0.015
402,2020-08-30,한화,2말,서폴드,3 전준우,2-3,전준우/10266 : 삼진 아웃,2사 3루 0:4,이닝종료 0:4,0.54,-0.387,87.7,86.3,-0.015
403,2020-05-21,KIA,7초,임기영,3 전준우,2-2,3루수 땅볼,무사 1:5,1사 1:5,0.59,-0.258,94.3,95.8,-0.015
404,2020-05-24,키움,6말,최원태,2 전준우,1-3,유격수 땅볼,1사 0:1,2사 0:1,0.62,-0.18,72.2,70.6,-0.015
405,2020-05-24,키움,1말,최원태,2 전준우,2-2,투수 땅볼,1사 0:0,2사 0:0,0.62,-0.18,52.6,51.0,-0.015
406,2020-06-05,KT,1말,김민수,2 전준우,2-0,2루수 땅볼,1사 0:0,2사 0:0,0.62,-0.18,52.6,51.0,-0.015
407,2020-06-06,KT,1말,배제성,2 전준우,0-2,중견수 뜬공,1사 0:0,2사 0:0,0.62,-0.18,52.6,51.0,-0.015
408,2020-05-08,SK,1말,문승원,2 전준우,1-1,유격수 땅볼,1사 0:0,2사 0:0,0.62,-0.18,52.6,51.0,-0.015
409,2020-07-14,LG,1말,켈리,2 전준우,1-0,1루수 뜬공,1사 0:0,2사 0:0,0.62,-0.18,52.6,51.0,-0.015
410,2020-05-05,KT,1초,데스파이네,2 전준우,2-0,전준우/10266 : 삼진 아웃,1사 0:0,2사 0:0,0.62,-0.18,52.2,53.8,-0.016
411,2020-05-17,한화,1초,김민우,2 전준우,2-1,전준우/10266 : 삼진 아웃,1사 0:0,2사 0:0,0.62,-0.18,52.2,53.8,-0.016
412,2020-05-20,KIA,1초,가뇽,2 전준우,2-3,전준우/10266 : 삼진 아웃,1사 0:0,2사 0:0,0.62,-0.18,52.2,53.8,-0.016
413,2020-06-16,키움,1초,요키시,2 전준우,2-1,투수 땅볼,1사 0:0,2사 0:0,0.62,-0.18,52.2,53.8,-0.016
414,2020-05-15,한화,1초,김이환,2 전준우,1-0,유격수 뜬공,1사 0:0,2사 0:0,0.62,-0.18,52.2,53.8,-0.016
415,2020-06-18,키움,1초,이승호,2 전준우,2-1,전준우/10266 : 삼진 아웃,1사 0:0,2사 0:0,0.62,-0.18,52.2,53.8,-0.016
416,2020-06-21,KT,1초,쿠에바스,2 전준우,2-2,전준우/10266 : 삼진 아웃,1사 0:0,2사 0:0,0.62,-0.18,52.2,53.8,-0.016
417,2020-08-22,삼성,3초,원태인,3 전준우,1-1,3루수 땅볼,1사 3:2,2사 3:2,0.62,-0.18,40.8,42.3,-0.016
418,2020-09-29,LG,2초,윌슨,3 전준우,2-1,2루수 땅볼,2사 2루 4:0,이닝종료 4:0,0.55,-0.344,16.1,17.6,-0.016
419,2020-06-05,KT,3말,김민수,2 전준우,0-0,3루수 땅볼,무사 0:2,1사 0:2,0.61,-0.258,76.8,75.2,-0.016
420,2020-05-13,두산,3말,이영하,2 전준우,2-0,전준우/10266 : 삼진 아웃,1사 5:2,2사 5:2,0.63,-0.18,20.8,19.2,-0.016
421,2020-07-08,한화,4초,서폴드,3 전준우,2-0,좌익수 뜬공,2사 3루 4:0,이닝종료 4:0,0.58,-0.387,12.4,14.0,-0.016
422,2020-05-12,두산,4말,알칸타라,2 전준우,2-1,전준우/10266 : 삼진 아웃,2사 2루 7:2,이닝종료 7:2,0.57,-0.344,7.7,6.1,-0.016
423,2020-05-12,두산,1말,알칸타라,2 전준우,1-0,우익수 뜬공,1사 1:0,2사 1:0,0.65,-0.18,42.2,40.6,-0.016
424,2020-05-14,두산,5말,플렉센,2 전준우,2-2,유격수 땅볼,2사 3:2,이닝종료 3:2,0.64,-0.11699999999999999,35.4,33.7,-0.016
425,2020-10-22,SK,6초,김정빈,3 전준우,0-2,유격수 땅볼,무사 1:5,1사 1:5,0.64,-0.258,92.1,93.7,-0.016
426,2020-05-14,두산,9말,윤명준,2 전준우,1-1,우익수 뜬공,2사 2루 7:4,이닝종료 7:4,0.56,-0.344,1.6,0.0,-0.016
427,2020-07-17,삼성,2초,최채흥,5 전준우,2-0,우익수 뜬공,1사 0:0,2사 0:0,0.65,-0.18,52.4,54.0,-0.016
428,2020-07-09,한화,8초,강재민,2 전준우,2-1,중견수 뜬공,1사 4:3,2사 4:3,0.68,-0.18,27.5,29.2,-0.017
429,2020-06-20,KT,7초,이보근,2 전준우,0-0,3루수 땅볼,무사 2루 3:0,1사 2루 3:0,0.44,-0.46399999999999997,7.8,9.5,-0.017
430,2020-08-06,SK,4초,김세현,3 전준우,0-1,중견수 뜬공,"2사 1,2루 6:2",이닝종료 6:2,0.66,-0.466,12.3,14.0,-0.017
431,2020-09-29,LG,1초,윌슨,3 전준우,2-2,전준우/10266 : 삼진 아웃,무사 2:0,1사 2:0,0.67,-0.258,31.1,32.8,-0.017
432,2020-05-21,KIA,4초,임기영,3 전준우,2-1,삼진,무사 1:5,1사 1:5,0.67,-0.258,88.0,89.7,-0.017
433,2020-09-30,LG,5초,정찬헌,3 전준우,0-1,2루수 땅볼,1사 3:2,2사 3:2,0.69,-0.18,38.3,40.0,-0.017
434,2020-05-10,SK,6말,김태훈,2 전준우,1-2,1루수 뜬공,2사 0:0,이닝종료 0:0,0.68,-0.11699999999999999,51.7,50.0,-0.017
435,2020-10-27,SK,6말,핀토,3 전준우,2-3,전준우/10266 : 삼진 아웃,2사 0:0,이닝종료 0:0,0.68,-0.11699999999999999,51.7,50.0,-0.017
436,2020-05-28,삼성,7말,최지광,2 전준우,0-0,유격수 뜬공,1사 3:0,2사 3:0,0.7,-0.18,9.6,7.9,-0.017
437,2020-10-23,SK,5초,이태양,3 전준우,1-0,투수 땅볼,무사 2:0,1사 2:0,0.69,-0.258,24.5,26.3,-0.018000000000000002
438,2020-07-26,키움,7초,이영준,3 전준우,0-0,2루수 병살타,1사 1루 1:6,이닝종료 1:6,0.44,-0.573,96.9,98.6,-0.018000000000000002
439,2020-08-27,키움,4말,임규빈,3 전준우,1-1,좌익수 뜬공,1사 1루 8:3,2사 1루 8:3,0.73,-0.322,9.1,7.3,-0.018000000000000002
440,2020-10-16,NC,4초,루친스키,3 전준우,2-2,2루수 땅볼,무사 2:0,1사 2:0,0.69,-0.258,26.7,28.5,-0.018000000000000002
441,2020-10-01,LG,6초,임찬규,3 전준우,1-1,중견수 뜬공,1사 2:1,2사 2:1,0.72,-0.18,36.2,38.0,-0.018000000000000002
442,2020-06-20,KT,2초,소형준,2 전준우,2-2,전준우/10266 : 삼진 아웃,2사 1루 2:0,이닝종료 2:0,0.64,-0.251,31.9,33.7,-0.018000000000000002
443,2020-09-25,한화,7초,윤대경,3 전준우,2-0,전준우/10266 : 2루수 직선타 아웃,1사 5:4,2사 5:4,0.72,-0.18,32.9,34.7,-0.018000000000000002
444,2020-10-23,SK,2초,이건욱,3 전준우,0-1,중견수 뜬공,2사 1루 2:0,이닝종료 2:0,0.64,-0.251,31.9,33.7,-0.018000000000000002
445,2020-05-08,SK,3말,문승원,2 전준우,0-0,3루수 땅볼,1사 3:1,2사 3:1,0.73,-0.18,29.7,27.9,-0.018000000000000002
446,2020-09-16,키움,1초,한현희,3 전준우,2-2,3루수 땅볼,1사 1루 0:0,2사 2루 0:0,1.15,-0.22899999999999998,49.8,51.6,-0.018000000000000002
447,2020-09-22,KT,6말,김민수,3 전준우,2-3,전준우/10266 : 삼진 아웃,무사 1루 0:2,1사 2루 0:2,0.79,-0.38,86.8,84.9,-0.019
448,2020-06-27,삼성,6말,백정현,2 전준우,1-2,유격수 땅볼,무사 4:0,1사 4:0,0.74,-0.258,9.4,7.5,-0.019
449,2020-09-25,한화,4초,장민재,3 전준우,0-0,3루수 병살타,무사 1루 5:0,2사 5:0,0.35,-0.836,6.7,8.6,-0.019
450,2020-05-27,삼성,3말,원태인,2 전준우,0-1,유격수 땅볼,1사 2:1,2사 2:1,0.77,-0.18,40.7,38.7,-0.019
451,2020-05-14,두산,1말,플렉센,2 전준우,2-1,포수 파울 뜬공,무사 0:1,1사 0:1,0.75,-0.258,64.7,62.8,-0.019
452,2020-07-05,SK,3말,박종훈,3 전준우,2-2,전준우/10266 : 삼진 아웃,1사 3:2,2사 3:2,0.77,-0.18,40.7,38.7,-0.019
453,2020-07-02,NC,4초,이재학,5 전준우,2-2,전준우/10266 : 삼진 아웃,1사 0:0,2사 0:0,0.78,-0.18,52.7,54.7,-0.019
454,2020-10-27,SK,4말,핀토,3 전준우,1-0,중견수 뜬공,1사 0:0,2사 0:0,0.78,-0.18,53.3,51.3,-0.019
455,2020-09-20,NC,5말,라이트,3 전준우,2-2,2루수 땅볼,2사 만루 7:0,이닝종료 7:0,0.75,-0.815,3.3,1.4,-0.02
456,2020-09-18,LG,4초,정찬헌,3 전준우,2-1,삼진,1사 0:1,2사 0:1,0.81,-0.18,65.4,67.4,-0.02
457,2020-08-26,SK,3말,백승건,3 전준우,1-0,우익수 뜬공,무사 0:1,1사 0:1,0.8,-0.258,67.1,65.0,-0.021
458,2020-07-21,SK,9초,김세현,3 전준우,1-1,우익수 뜬공,1사 1루 7:6,2사 1루 7:6,0.86,-0.322,16.1,18.2,-0.021
459,2020-08-13,NC,3말,신민혁,3 전준우,1-3,유격수 땅볼,"2사 1,3루 6:0",이닝종료 6:0,0.74,-0.5379999999999999,6.8,4.7,-0.021
460,2020-08-26,SK,7말,정영일,3 전준우,2-3,전준우/10266 : 삼진 아웃,2사 1:1,이닝종료 1:1,0.81,-0.11699999999999999,52.1,50.0,-0.021
