,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
186,2020-05-08,SK,10말,김주한,6 정훈,2-3,몸에 맞는 볼,무사 2루 8:8,"무사 1,2루 8:8",2.58,0.384,81.1,81.5,0.005
187,2020-09-15,키움,9초,조영건,1 정훈,2-3,볼넷,1사 1루 8:5,"1사 1,2루 8:5",0.18,0.39799999999999996,3.3,2.8,0.005
188,2020-07-08,한화,7초,장민재,정훈,,*도루(정훈/10253),1사 1루 4:0,1사 2루 4:0,0.26,0.152,5.7,5.2,0.004
189,2020-09-16,키움,7초,김태훈,1 정훈,1-0,우익수 희생플라이,무사 만루 1:2,"1사 1,3루 2:2",3.82,-0.174,38.6,38.2,0.004
190,2020-08-13,NC,8말,홍성민,1 정훈,2-1,중견수 안타,무사 9:2,무사 1루 9:2,0.08,0.39799999999999996,0.5,0.8,0.004
191,2020-10-20,두산,9말,홍건희,1 정훈,2-1,중견수 안타,무사 6:0,무사 1루 6:0,0.09,0.39799999999999996,0.3,0.7,0.004
192,2020-07-17,삼성,7초,이승현,1 정훈,2-2,좌익수 안타,"2사 1,2루 4:12","2사 1,2루 5:12",0.08,1.0,99.7,99.3,0.004
193,2020-08-07,두산,9초,채지선,1 정훈,2-3,볼넷,무사 1루 8:4,"무사 1,2루 8:4",0.09,0.62,1.2,0.9,0.003
194,2020-10-14,LG,8말,송은범,6 정훈,0-1,좌익수 안타,1사 0:3,1사 1루 0:3,0.08,0.276,97.1,97.4,0.003
195,2020-10-30,KIA,7말,박진태,1 정훈,0-1,좌익수 안타,1사 2루 2:8,1사 1루 2:9,0.03,0.848,99.4,99.7,0.003
196,2020-10-14,LG,8말,송은범,정훈,,*도루(정훈/10253),1사 1루 0:3,1사 2루 0:3,0.15,0.152,97.4,97.6,0.003
197,2020-09-26,KIA,3초,고영창,1 정훈,2-3,볼넷,1사 1루 8:0,"1사 1,2루 8:0",0.09,0.39799999999999996,2.3,2.0,0.002
198,2020-05-07,KT,9초,하준호,정훈,,*포일,"2사 1,2루 5:3","2사 2,3루 5:3",0.62,0.096,7.4,7.2,0.002
199,2020-07-25,키움,9초,박주성,1 정훈,1-1,중견수 안타,2사 6:3,2사 1루 6:3,0.07,0.134,3.9,3.7,0.002
200,2020-08-12,NC,8말,손정욱,1 정훈,2-3,볼넷,무사 4:8,무사 1루 4:8,0.05,0.39799999999999996,98.8,99.0,0.002
201,2020-09-07,LG,6말,김대현,2 정훈,2-2,몸에 맞는 볼,무사 4:10,무사 1루 4:10,0.05,0.39799999999999996,98.7,98.9,0.002
202,2020-09-22,KT,6말,이대은,1 정훈,0-3,볼넷,"2사 1,2루 0:6",2사 만루 0:6,0.09,0.349,98.7,98.8,0.001
203,2020-08-23,삼성,7초,권오준,1 정훈,0-0,좌익수 안타,2사 6:0,2사 1루 6:0,0.03,0.134,1.8,1.8,0.001
204,2020-07-10,두산,9말,문대원,5 정훈,1-3,볼넷,2사 2루 10:1,"2사 1,2루 10:1",0.0,0.122,0.0,0.0,0.0
205,2020-08-02,KIA,8말,박준표,1 정훈,2-1,중견수 뜬공,무사 0:8,1사 0:8,0.0,-0.258,100.0,100.0,0.0
206,2020-09-26,KIA,3초,김기훈,1 정훈,0-0,우익수 뜬공,2사 만루 14:0,이닝종료 14:0,0.07,-0.815,0.6,0.6,0.0
207,2020-09-26,KIA,6초,김기훈,1 정훈,2-1,유격수 땅볼,무사 15:3,1사 15:3,0.01,-0.258,0.1,0.1,0.0
208,2020-10-04,한화,7말,서균,8 정훈,2-1,2루수 땅볼,2사 1루 4:14,이닝종료 4:14,0.0,-0.251,100.0,100.0,0.0
209,2020-10-13,LG,5말,이상규,6 정훈,2-1,정훈/10253 : 삼진 아웃,"무사 1,2루 2:15","1사 1,2루 2:15",0.01,-0.602,99.9,99.9,0.0
210,2020-10-13,LG,3말,이상규,6 정훈,0-3,볼넷,2사 1루 0:12,"2사 1,2루 0:12",0.01,0.215,99.7,99.7,0.0
211,2020-10-30,KIA,8말,황인준,1 정훈,1-0,1루수 뜬공,1사 3루 2:12,2사 3루 2:12,0.0,-0.596,100.0,100.0,0.0
212,2020-07-26,키움,9초,조성운,1 정훈,2-2,중견수 뜬공,2사 1:8,이닝종료 1:8,0.0,-0.11699999999999999,100.0,100.0,0.0
213,2020-06-20,KT,9초,이상동,1 정훈,0-1,좌익수 안타,"2사 1,2루 8:0",이닝종료 8:0,0.01,-0.466,0.1,0.1,-0.0
214,2020-08-04,SK,9초,서동민,1 정훈,2-3,포수 파울 뜬공,2사 8:0,이닝종료 8:0,0.0,-0.11699999999999999,0.1,0.1,-0.0
215,2020-08-12,NC,5말,루친스키,1 정훈,1-1,3루수 희생번트,"무사 1,2루 2:2","1사 2,3루 2:2",2.28,-0.106,68.1,68.1,-0.0
216,2020-08-06,SK,9초,박희수,1 정훈,2-3,3루수 땅볼,무사 8:2,1사 8:2,0.01,-0.258,0.3,0.3,-0.0
217,2020-09-17,LG,8초,최동환,1 정훈,1-0,중견수 뜬공,1사 0:9,2사 0:9,0.01,-0.18,100.0,100.0,-0.0
218,2020-06-20,KT,8초,이상동,1 정훈,2-1,정훈/10253 : 삼진 아웃,무사 7:0,1사 7:0,0.02,-0.258,0.4,0.4,-0.0
219,2020-08-04,SK,7초,신재웅,1 정훈,2-2,1루수 뜬공,무사 8:0,1사 8:0,0.01,-0.258,0.4,0.4,-0.0
