,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
255,2020-06-30,KT,9초,정우영,7 오태곤,2-2,몸에 맞는 볼,무사 2루 3:3,"무사 1,2루 3:3",2.64,0.384,32.8,30.2,0.027000000000000003
256,2020-06-18,한화,9말,정우영,4 노태형,2-2,좌익수 2루타,"2사 2,3루 9:5",2사 2루 9:7,0.61,1.71,2.0,4.7,0.027999999999999997
257,2020-09-26,KT,6말,정우영,강백호,,*도루(강백호/13168),1사 1루 1:1,1사 2루 1:1,1.75,0.152,57.8,60.5,0.027999999999999997
258,2020-06-06,키움,7말,정우영,9 박병호,0-3,볼넷,"1사 2,3루 4:2",1사 만루 4:2,3.08,0.183,37.1,39.9,0.027999999999999997
259,2020-07-29,SK,6말,정우영,한동민,,"*도루(최지훈/14587), 도루(한동민/10815)","1사 1,2루 8:5","1사 2,3루 8:5",2.37,0.22399999999999998,23.5,26.3,0.027999999999999997
260,2020-08-09,키움,7말,정우영,2 김하성,2-1,우익수 안타,무사 1:2,무사 1루 1:2,0.75,0.39799999999999996,79.1,81.9,0.027999999999999997
261,2020-10-15,롯데,8말,정우영,2 손아섭,2-3,볼넷,무사 5:1,무사 1루 5:1,0.6,0.39799999999999996,4.2,7.1,0.027999999999999997
262,2020-07-08,두산,9말,정우영,6 최주환,1-0,중견수 안타,2사 만루 8:3,"2사 1,3루 8:5",0.55,1.723,1.6,4.5,0.028999999999999998
263,2020-07-04,삼성,11말,정우영,8 강민호,1-1,중견수 안타,2사 5:5,2사 1루 5:5,1.38,0.134,53.5,56.4,0.028999999999999998
264,2020-10-24,NC,8말,정우영,알테어,,*도루(알테어/14599),2사 1루 3:3,2사 2루 3:3,1.8,0.09300000000000001,55.0,58.0,0.03
265,2020-08-05,KIA,8말,정우영,최원준,,*도루(최원준/12534),2사 1루 5:4,2사 2루 5:4,2.43,0.09300000000000001,23.1,26.1,0.031
266,2020-05-10,NC,8말,정우영,7 노진혁,2-3,볼넷,1사 10:7,1사 1루 10:7,0.65,0.276,5.7,8.8,0.031
267,2020-06-12,롯데,9초,정우영,2 전준우,2-2,중견수 안타,2사 2:2,2사 1루 2:2,1.32,0.134,60.4,57.3,0.031
268,2020-07-02,KT,9초,정우영,1 배정대,2-3,유격수 내야안타,2사 3:3,2사 1루 3:3,1.32,0.134,60.4,57.3,0.031
269,2020-07-11,NC,10초,정우영,7 강진성,2-3,스트라이크낫아웃 출루,2사 6:6,2사 1루 6:6,1.32,0.134,60.4,57.3,0.031
270,2020-09-18,롯데,7초,정우영,김재유,,*도루(김재유/11483),1사 1루 2:3,1사 2루 2:3,2.31,0.152,69.0,65.9,0.031
271,2020-06-18,한화,8말,정우영,호잉,,*포일,2사 만루 6:3,"2사 2,3루 6:4",3.32,0.096,16.6,19.8,0.033
272,2020-06-06,키움,7말,정우영,김혜성,,*폭투,1사 만루 4:1,"1사 2,3루 4:2",3.61,0.272,29.0,32.6,0.036000000000000004
273,2020-09-27,KT,8말,정우영,5 문상철,0-0,유격수 내야안타,2사 4:3,2사 1루 4:3,1.25,0.134,19.4,23.1,0.036000000000000004
