,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
466,2020-09-05,SK,5말,이건욱,9 박세혁,0-2,1루수 인필드 뜬공,"무사 1,2루 1:1","1사 1,2루 1:1",2.28,-0.602,68.1,61.4,-0.067
467,2020-05-19,NC,5말,라이트,7 박세혁,0-0,2루수 뜬공,2사 만루 4:0,이닝종료 4:0,2.62,-0.815,14.7,7.9,-0.067
468,2020-09-18,KT,11초,전유수,9 박세혁,2-1,박세혁/10891 : 삼진 아웃,1사 1루 4:4,이닝종료 4:4,3.04,-0.322,50.0,57.3,-0.073
469,2020-10-11,KT,4초,데스파이네,7 박세혁,0-0,3루수 뜬공,"1사 1,3루 1:3","2사 1,3루 1:3",2.19,-0.705,65.6,73.3,-0.077
470,2020-09-09,KT,11말,전유수,8 박세혁,0-0,유격수 뜬공,무사 1루 4:2,1사 1루 4:2,3.46,-0.38,18.3,10.6,-0.077
471,2020-05-06,LG,2초,송은범,7 박세혁,0-1,1루수 병살타,무사 1루 0:0,2사 0:0,1.53,-0.836,46.2,54.0,-0.078
472,2020-06-13,한화,7초,김진영,7 박세혁,2-1,박세혁/10891 : 삼진 아웃,1사 만루 5:4,2사 만루 5:4,2.59,-0.835,20.6,28.4,-0.078
473,2020-11-23,NC,2초,구창모,7 박세혁,1-1,유격수 뜬공,"1사 2,3루 0:0","2사 2,3루 0:0",1.59,-0.833,40.9,49.0,-0.08
474,2020-10-07,SK,2초,핀토,박세혁,,*폭투,"1사 1,2루 1:1",2사 3루 1:1,1.93,-0.856,43.1,51.3,-0.08199999999999999
475,2020-05-19,NC,9말,원종현,7 박세혁,2-2,유격수 뜬공,무사 5:4,1사 5:4,3.47,-0.258,20.0,11.2,-0.08800000000000001
476,2020-06-06,KIA,8말,전상현,6 박세혁,1-1,1루수 땅볼,"2사 1,2루 3:3",이닝종료 3:3,3.47,-0.466,58.9,50.0,-0.08900000000000001
477,2020-08-25,KIA,6말,김명찬,8 박세혁,1-0,포수 번트 땅볼,"무사 1,2루 4:3","1사 1,2루 4:3",3.18,-0.602,55.0,45.9,-0.091
478,2020-06-16,삼성,8말,우규민,7 박세혁,0-0,2루수 뜬공,무사 1루 4:3,1사 1루 4:3,3.94,-0.38,40.1,31.0,-0.091
479,2020-11-24,NC,4초,루친스키,9 박세혁,1-2,1루수 땅볼,"1사 2,3루 0:0","2사 2,3루 0:0",1.84,-0.833,39.4,48.8,-0.094
480,2020-05-30,롯데,11말,송승준,7 박세혁,0-0,좌익수 뜬공,"1사 1,2루 4:4","2사 1,2루 4:4",4.3,-0.505,70.8,61.2,-0.096
481,2020-08-04,삼성,6말,이승현,7 박세혁,1-2,중견수 뜬공,"1사 1,3루 5:3","2사 1,3루 5:3",2.91,-0.705,35.5,25.6,-0.1
482,2020-08-13,삼성,8초,오승환,6 박세혁,2-1,박세혁/10891 : 삼진 아웃,"2사 1,2루 2:3",이닝종료 2:3,4.1,-0.466,76.3,86.9,-0.105
483,2020-08-14,KT,6말,데스파이네,7 박세혁,2-1,박세혁/10891 : 삼진 아웃,"1사 1,3루 3:2","2사 1,3루 3:2",3.28,-0.705,51.0,39.3,-0.11699999999999999
484,2020-07-08,LG,8말,진해수,8 박세혁,2-2,2루수 병살타,"무사 1,2루 6:3",2사 3루 6:3,3.25,-1.186,22.3,6.1,-0.162
