,날짜,상대,이닝,투수,타자,P,결과,이전상황,이후상황,LEV,REa,WPs,WPe,WPa
404,2020-06-20,LG,4초,켈리,4 김재환,2-1,김재환/10643 : 삼진 아웃,무사 3:0,1사 3:0,0.5,-0.258,18.2,19.5,-0.013000000000000001
405,2020-05-05,LG,6초,차우찬,4 김재환,2-2,김재환/10643 : 삼진 아웃,2사 1:3,이닝종료 1:3,0.49,-0.11699999999999999,83.5,84.8,-0.013000000000000001
406,2020-10-30,키움,6말,요키시,4 김재환,1-2,좌익수 뜬공,무사 0:2,1사 0:2,0.5,-0.258,84.8,83.5,-0.013000000000000001
407,2020-05-19,NC,7말,강윤구,4 김재환,2-1,김재환/10643 : 삼진 아웃,1사 1루 5:0,2사 1루 5:0,0.53,-0.322,3.8,2.5,-0.013000000000000001
408,2020-09-22,한화,4초,장시환,4 김재환,1-1,김재환/10643 : 1루수 직선타 아웃,2사 0:0,이닝종료 0:0,0.51,-0.11699999999999999,54.7,56.0,-0.013000000000000001
409,2020-10-16,키움,9초,조상우,4 김재환,2-2,김재환/10643 : 삼진 아웃,2사 3루 4:7,이닝종료 4:7,0.47,-0.387,98.7,100.0,-0.013000000000000001
410,2020-07-21,키움,4말,요키시,4 김재환,0-2,김재환/10643 : 우익수 직선타 아웃,2사 0:0,이닝종료 0:0,0.52,-0.11699999999999999,51.3,50.0,-0.013000000000000001
411,2020-05-10,KT,8말,주권,4 김재환,2-1,김재환/10643 : 삼진 아웃,무사 9:10,1사 9:10,0.53,-0.258,86.9,85.5,-0.013999999999999999
412,2020-07-04,한화,5말,김민우,4 김재환,2-2,삼진,무사 6:1,1사 6:1,0.53,-0.258,7.2,5.8,-0.013999999999999999
413,2020-09-13,키움,10초,김성민,4 김재환,0-1,유격수 땅볼,"무사 1,2루 6:6","1사 1,3루 6:6",3.72,-0.33,30.2,31.5,-0.013999999999999999
414,2020-11-13,KT,6말,소형준,4 김재환,2-2,김재환/10643 : 삼진 아웃,2사 1루 0:2,이닝종료 0:2,0.49,-0.251,83.3,81.9,-0.013999999999999999
415,2020-08-12,삼성,4초,최채흥,4 김재환,2-1,좌익수 뜬공,2사 2루 7:3,이닝종료 7:3,0.49,-0.344,12.6,14.0,-0.013999999999999999
416,2020-09-27,키움,5말,김성민,4 김재환,2-2,김재환/10643 : 삼진 아웃,1사 2루 1:4,2사 2루 1:4,0.51,-0.381,89.6,88.1,-0.013999999999999999
